url_anuncio,titulo,endereco_completo,bairro,preco_venda,condominio,iptu,area_util,quartos,banheiros,vagas,codigo_imovel,anunciante,comodidades_imovel,descricao_completa,posicao_solar,distancia_praia_m,status_construcao,tipo_unidade,diferenciais_unicos,piscina,academia,cozinha,apartamento,wc_social,elevador,salão_de_festas,espaço_gourmet,sala,lavanderia,área_de_serviço,varanda,coworking,conforto,01_vaga_de_garagem,churrasqueira,bicicletário,posicao_solar_nascente,lazer,playground,salão_de_jogos,vaga_de_garagem,praticidade,recepção,terreo_com_area_privativa,segurança,01_quarto,quarto,brinquedoteca,aceita_fgts,restaurante,aceita_permuta,restaurantes,automacao_residencial,em_construcao,distancia_200m_da_praia,entrega_em_2026,moveis_planejados_na_cozinha,01_suíte,lounge,supermercados,praia,localização_privilegiada,suíte,1_vaga_de_garagem,comodidade_aceita_animais,comodidade_ambientes_integrados,comodidade_aquário,comodidade_ar_condicionado,comodidade_armário_embutido,comodidade_armário_na_cozinha,comodidade_banheira,comodidade_bar,comodidade_box_blindex,comodidade_carpete,comodidade_churrasqueira_na_varanda,comodidade_chuveiro_a_gás,comodidade_cimento_queimado,comodidade_closet,comodidade_conexão_à_internet,comodidade_copa,comodidade_cozinha,comodidade_cozinha_americana,comodidade_cozinha_gourmet,comodidade_cozinha_grande,comodidade_dependência_de_empregados,comodidade_depósito,comodidade_despensa,comodidade_drywall,comodidade_edícula,comodidade_escada,comodidade_escritório,comodidade_fogão,comodidade_forno_de_pizza,comodidade_freezer,comodidade_gesso___sanca___teto_rebaixado,comodidade_gás_encanado,comodidade_hidromassagem,comodidade_imóvel_de_esquina,comodidade_interfone,comodidade_isolamento_acústico,comodidade_isolamento_térmico,comodidade_janela_de_alumínio,comodidade_janela_grande,comodidade_laje,comodidade_lareira,comodidade_lavabo,comodidade_mezanino,comodidade_mobiliado,comodidade_muro_de_vidro,comodidade_muro_e_grade,comodidade_móvel_planejado,comodidade_ofurô,comodidade_piscina_privativa,comodidade_piso_de_madeira,comodidade_piso_elevado,comodidade_piso_frio,comodidade_piso_laminado,comodidade_piso_vinílico,comodidade_platibanda,comodidade_porcelanato,comodidade_possui_divisória,comodidade_pé_direito_alto,comodidade_quintal,comodidade_rua_asfaltada,comodidade_sala_de_almoço,comodidade_sala_de_jantar,comodidade_sala_grande,comodidade_sala_pequena,comodidade_tv_a_cabo,comodidade_varanda,comodidade_varanda_fechada_com_vidro,comodidade_varanda_gourmet,comodidade_ventilação_natural,comodidade_vista_panorâmica,comodidade_vista_para_a_montanha,comodidade_vista_para_lago,comodidade_vista_para_o_mar,comodidade_área_de_serviço,suites
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bessa-joao-pessoa-45m2-id-2854394634/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 45m² - Bessa","Avenida Presidente Afonso Pena, 2807 - Bessa, João Pessoa - PB",Bessa,995.581,1,1,45,2,1,1,2854394634,João Pimentel,"45 m², 2 quartos, 1 banheiro, 1 vaga, 1 suíte, Aceita animais, Varanda, Interfone, Área de serviço, Porcelanato, Varanda gourmet",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavabo-bessa-joao-pessoa-125m2-id-2825398618/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 125m² - Bessa","Bessa, João Pessoa - PB",Bessa,560.000,300,450,125,2,1,1,2825398618,Invista Imóveis,,,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-bessa-joao-pessoa-28m2-id-2782922115/?source=ranking%2Crp,"Apartamento com 1 Quarto à venda, 28m² - Bessa","Rua Juiz José Alfredo Nóbrega de Freitas, 35 - Bessa, João Pessoa - PB",Bessa,399.000,Não informado,Não informado,28,1,1,1,2782922115,Fabiane C. Estrela,"28 m², 1 quarto, 1 banheiro, 1 vaga, 0 suítes, Mobiliado, Aceita animais",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-bessa-joao-pessoa-23m2-id-2882376173/?source=ranking%2Crp,"Studio com 1 Quarto à venda, 23m² - Bessa","Bessa, João Pessoa - PB",Bessa,414.000,Isento,Não informado,23,1,1,1,2882376173,Jampalife Negócios Imobiliários,"23 m², 1 quarto, 1 banheiro, 1 vaga",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-120m2-id-2889133904/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 120m² - Bessa","Avenida Presidente Afonso Pena - Bessa, João Pessoa - PB",Bessa,1.270.000,800,700,120,3,2,2,2889133904,Alisson Albino,"120 m², 3 quartos, 2 banheiros, 2 vagas, 1 suíte, Aceita animais, Varanda, Imóvel de esquina, Pé direito alto, Vista para o mar, Dependência de empregados, Sala de jantar, Cozinha grande, Closet, Janela grande, Armário na cozinha, Sala grande, Armário no banheiro",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-bessa-joao-pessoa-105m2-id-2873482177/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 105m² - Bessa","Avenida Marechal Hermes da Fonseca, 123 - Bessa, João Pessoa - PB",Bessa,610.000,Isento,Não informado,105,3,3,0,2873482177,Imóveis Do Parque,"105 m², 3 quartos, 3 banheiros, 0 vagas, 1 suíte, Aceita animais, Interfone, Porcelanato",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-bessa-joao-pessoa-28m2-id-2811024622/?source=ranking%2Crp,"Studio com 1 Quarto à venda, 28m² - Bessa","Bessa, João Pessoa - PB",Bessa,285.000,500,Não informado,28,1,1,1,2811024622,Integra Imoveis Ltda,,,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-bessa-joao-pessoa-20m2-id-2784848915/?source=ranking%2Crp,"Apartamento com 1 Quarto à venda, 20m² - Bessa","Bessa, João Pessoa - PB",Bessa,415.000,Não informado,Não informado,20,1,1,1,2784848915,W. Evaristo,"20 m², 1 quarto, 1 banheiro, 1 vaga, 1 suíte, Aceita animais, Varanda, Vista para o mar",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-60m2-id-2900756762/?source=ranking%2Crp,"Apartamento com 2 Quartos para venda ou aluguel, 60m² - Bessa","Bessa, João Pessoa - PB",Bessa,1.200.000,Isento,Não informado,60,2,2,1,2900756762,Paraiba Property Empreendimentos Imobiliarios Ltda - Me,"60 m², 2 quartos, 2 banheiros, 1 vaga, 1 suíte, Varanda, Vista para o mar, Interfone, Ar-condicionado, Varanda gourmet, Porcelanato",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-jardim-oceania-joao-pessoa-30m2-id-2892643073/?source=ranking%2Crp,"Apartamento com 1 Quarto à venda, 30m² - Bessa","Rua Fernando Luiz Henriques dos Santos - Bessa, João Pessoa - PB",Bessa,329.000,Isento,Não informado,30,1,1,0,2892643073,Pedro Soares Imóveis,,,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-100m2-id-2897484294/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 100m² - Bessa","Bessa, João Pessoa - PB",Bessa,1.099.000,Isento,Não informado,100,3,2,2,2897484294,Jampalife Negócios Imobiliários,"100 m², 3 quartos, 2 banheiros, 2 vagas, 2 suítes, Aceita animais",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-55m2-id-2900713011/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 55m² - Bessa","Avenida Marechal Hermes da Fonseca - Bessa, João Pessoa - PB",Bessa,610.000,Isento,Não informado,55,3,2,1,2900713011,Cinata Imóveis - Creci 639-J-Pb,"55 m², 3 quartos, 2 banheiros, 1 vaga, 1º andar, 1 suíte, Varanda, Cozinha, Interfone",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-bessa-joao-pessoa-80m2-id-2893162377/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 80m² - Bessa","Bessa, João Pessoa - PB",Bessa,849.000,540,Não informado,80,3,1,2,2893162377,My Broker Imobiliaria Joao Pessoa Ltda,,,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-bessa-joao-pessoa-50m2-id-2897789783/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 50m² - Bessa","Bessa, João Pessoa - PB",Bessa,285.000,Isento,Não informado,50,2,1,1,2897789783,Home Praia imóveis,"50 m², 2 quartos, 1 banheiro, 1 vaga, 1 suíte, Interfone",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-bessa-joao-pessoa-100m2-id-2863928373/?source=ranking%2Crp,"Apartamento com 4 Quartos à venda, 100m² - Bessa","Rua Julieta Marinho Marsicano - Bessa, João Pessoa - PB",Bessa,450.000,Isento,350,100,4,3,1,2863928373,Nadja Negócios Imobiliários,,,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-80m2-id-2832386902/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 80m² - Bessa","Rua Josué Guedes Pereira - Bessa, João Pessoa - PB",Bessa,790.000,460,Não informado,80,3,3,2,2832386902,Nadja Negócios Imobiliários,"80 m², 3 quartos, 3 banheiros, 2 vagas, 2 suítes, Aceita animais, Varanda, Vista para o mar, Área de serviço, Interfone, Cozinha",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bessa-joao-pessoa-77m2-id-2900712795/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 77m² - Bessa","Rua Josué Guedes Pereira - Bessa, João Pessoa - PB",Bessa,860.000,511,800,77,2,3,2,2900712795,Cinata Imóveis - Creci 639-J-Pb,"77 m², 2 quartos, 3 banheiros, 2 vagas, 1º andar, 2 suítes, Varanda, Cozinha",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-mobiliado-bessa-joao-pessoa-24m2-id-2778944726/?source=ranking%2Crp,"Flat com 1 Quarto à venda, 24m² - Bessa","Rua Juiz José Alfredo Nóbrega de Freitas, 35 - Bessa, João Pessoa - PB",Bessa,360.000,350,350,24,1,1,1,2778944726,Imobiliária André Luiz Negócios Imobiliária Ah 22 anos Realizando sonhos.,"24 m², 1 quarto, 1 banheiro, 1 vaga, 4º andar, 1 suíte, Mobiliado, Aceita animais, TV a cabo, Box blindex, Ar-condicionado, Copa, Armário no banheiro, Armário embutido, Interfone, Armário na cozinha, Chuveiro a gás, Ambientes integrados, Conexão à internet, Isolamento acústico, Vista para o mar, Armário embutido no quarto",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,
https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-bessa-joao-pessoa-158m2-id-2863160359/?source=ranking%2Crp,"Cobertura com 3 Quartos à venda, 158m² - Bessa","Rua Josué Guedes Pereira, 100 - Bessa, João Pessoa - PB",Bessa,1.250.000,835,Não informado,158,3,5,2,2863160359,Jorge Luiz Penny de Souza,"158 m², 3 quartos, 5 banheiros, 2 vagas, 27º andar, 3 suítes, Aceita animais, Varanda, Piscina privativa, Vista panorâmica, Hidromassagem, Interfone, Banheiro de serviço, Área de serviço, Janela grande, Escada, Vista para o mar, Ventilação natural, Quarto de serviço, Porcelanato, Dependência de empregados, Ofurô, Ambientes integrados, Cozinha grande, Janela de alumínio, Gesso - Sanca - Teto Rebaixado, Cozinha americana, Depósito",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bessa-joao-pessoa-131m2-id-2892941173/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 131m² - Bessa","Bessa, João Pessoa - PB",Bessa,759.066,Isento,Isento,131,3,2,1,2892941173,Patrick Carvalho & Severino Nóbrega,"131 m², 3 quartos, 2 banheiros, 1 vaga, 1 suíte, Aceita animais, Ar-condicionado",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-bessa-joao-pessoa-236m2-id-2892638591/?source=ranking%2Crp,"Apartamento com 4 Quartos à venda, 236m² - Bessa","Avenida Presidente Washington Luiz - Bessa, João Pessoa - PB",Bessa,1.490.000,Isento,Não informado,236,4,5,3,2892638591,Pedro Soares Imóveis,"236 m², 4 quartos, 5 banheiros, 3 vagas, 4 suítes, Varanda, Interfone, Lavabo, Área de serviço, Cozinha",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-oceania-joao-pessoa-92m2-id-2838668674/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 92m² - Bessa","Bessa, João Pessoa - PB",Bessa,1.360.000,1.000,Não informado,92,2,1,2,2838668674,Cleró Soares - Corretora De Imóveis,"92 m², 2 quartos, 1 banheiro, 2 vagas, 2 suítes, Mobiliado, Varanda, Closet, Cozinha, Varanda gourmet, Área de serviço, Ar-condicionado",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-75m2-id-2876026283/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 75m² - Bessa","Avenida Governador Argemiro de Figueiredo, 1029 - Bessa, João Pessoa - PB",Bessa,1.099.996,Isento,Não informado,75,2,2,2,2876026283,Coriolano Fernandes,"75 m², 2 quartos, 2 banheiros, 2 vagas, 1 suíte, Porcelanato, Cozinha",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-oceania-joao-pessoa-108m2-id-2870366501/?source=ranking%2Crp,"Apartamento com 3 Quartos à venda, 108m² - Bessa","Bessa, João Pessoa - PB",Bessa,750.000,700,Não informado,108,3,3,1,2870366501,Invista Imóveis,"108 m², 3 quartos, 3 banheiros, 1 vaga, 1 suíte, Varanda, Interfone, Cozinha",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-oceania-joao-pessoa-55m2-id-2888703404/?source=ranking%2Crp,"Apartamento com 2 Quartos à venda, 55m² - Bessa","Bessa, João Pessoa - PB",Bessa,890.000,700,Não informado,55,2,1,2,2888703404,Podium Imobiliária,"55 m², 2 quartos, 1 banheiro, 2 vagas, 4º andar, 2 suítes, Varanda",,Nao informado,,Nao informado,Apartamento tipo,[],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
